		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000111   24   23   19   26   21   24   22   30  3.502059 0.899030 SUCCESS  32
001001011   32   21   25   29   23   32   26   32  8.937575 0.347589 SUCCESS  33
001001101   25   23   21   21   26   27   19   22  2.950630 0.937417 SUCCESS  34
001001111   26   25   25   27   30   26   25   28  2.428990 0.964960 SUCCESS  35
001010011    9   27   25   21   31   19   25   16 16.921714 0.030935 SUCCESS  36
001010101   30   27   19   20   17   21   21   20  7.787717 0.454477 SUCCESS  37
001010111   25   29   29   36   24   22   28   21  8.801208 0.359343 SUCCESS  38
001011011   22   21   26   27   22   31   28   27  4.054812 0.852145 SUCCESS  39
001011101   27   18   27   27   17   28   22   24  5.713734 0.679262 SUCCESS  40
001011111   23   21   19   22   22   19   18   26  5.372152 0.717160 SUCCESS  41
001100101   24   29   20   20   24   20   18   22  5.347659 0.719853 SUCCESS  42
001100111   21   19   24   31   28   25   24   29  5.045796 0.752670 SUCCESS  43
001101011   22   25   24   27   20   27   25   16  4.662510 0.792963 SUCCESS  44
001101101   23   33   25   23   23   21   25   31  5.749481 0.675270 SUCCESS  45
001101111   29   24   23   26   28   28   27   22  2.724895 0.950419 SUCCESS  46
001110101   20   19   21   29   22   24   26   32  6.247952 0.619479 SUCCESS  47
001110111   16   30   29   24   30   22   23   17  9.196410 0.325999 SUCCESS  48
001111011   20   28   31   19   29   20   22   22  6.654407 0.574336 SUCCESS  49
001111101   26   23   18   24   18   22   19   29  6.042738 0.642444 SUCCESS  50
001111111   30   27   24   18   24   23   38   27 11.571593 0.171366 SUCCESS  51
010000011   22   21   24   25   20   20   23   23  2.560062 0.958871 SUCCESS  52
010000111   23   23   22   22   30   27   30   21  4.087911 0.849106 SUCCESS  53
010001011   31   24   35   25   22   18   17   23 11.010234 0.201120 SUCCESS  54
010001111   19   19   19   18   20   28   22   18  8.785982 0.360671 SUCCESS  55
010010011   20   21   26   25   28   23   24   36  7.774477 0.455804 SUCCESS  56
010010111   30   27   21   27   22   22   34   27  7.072116 0.528872 SUCCESS  57
010011011   24   23   26   26   22   29   27   18  3.468960 0.901585 SUCCESS  58
010011111   30   28   17   25   25   25   37   29 11.868822 0.157153 SUCCESS  59
010100011   23   23   30   22   25   26   28   30  3.741696 0.879644 SUCCESS  60
010100111   10   28   19   22   24   23   30   24 12.236883 0.140944 SUCCESS  61
010101011   28   27   16   19   18   20   23   24  7.702983 0.463008 SUCCESS  62
010101111   34   30   24   29   23   25   20   28  7.606334 0.472837 SUCCESS  63
010110011   30   18   22   27   26   22   15   25  7.704307 0.462874 SUCCESS  64
010110111   25   23   31   27   17   27   34   17 11.061869 0.198218 SUCCESS  65
010111011   27   26   21   23   21   26   26   29  2.571316 0.958322 SUCCESS  66
010111111   34   25   26   32   24   24   20   23  7.393839 0.494796 SUCCESS  67
011000111   28   20   29   30   26   23   30   25  5.131854 0.743395 SUCCESS  68
011001111   28   20   20   20   24   25   26   34  7.044975 0.531788 SUCCESS  69
011010111   29   30   25   27   22   24   20   20  4.418239 0.817556 SUCCESS  70
011011111   27   19   27   24   28   21   33   26  6.097020 0.636365 SUCCESS  71
011101111   20   26   22   26   29   23   25   14  6.856973 0.552140 SUCCESS  72
011111111   31   30   22   24   28   27   32   18  8.445062 0.391245 SUCCESS  73
100000000   22   28   25   19   19   29   15   15 11.659636 0.167048 SUCCESS  74
100010000   21   27   13   32   21   24   21   21 10.203281 0.251047 SUCCESS  75
100100000   23   28   34   25   20   26   29   29  7.276006 0.507168 SUCCESS  76
100101000   25   23   24   22   33   25   21   28  4.537396 0.805680 SUCCESS  77
100110000   20   27   26   16   26   24   26   23  4.510255 0.808406 SUCCESS  78
100111000   18   19   25   37   30   18   17   25 15.110537 0.057031 SUCCESS  79
101000000   32   23   25   20   20   25   29   18  6.832480 0.554810 SUCCESS  80
101000100   23   22   21   24   14   33   23   18 10.355536 0.240953 SUCCESS  81
101001000   16   25   22   28   20   26   24   35  9.493638 0.302377 SUCCESS  82
101001100   16   27   19   24   20   21   27   14 10.693146 0.219699 SUCCESS  83
101010000   17   23   20   18   26   21   23   20  6.456475 0.596239 SUCCESS  84
101010100   18   23   22   28   24   23   26   16  5.797143 0.669943 SUCCESS  85
101011000   25   25   30   26   19   20   19   23  4.840582 0.774471 SUCCESS  86
101011100   35   25   24   20   31   19   19   21 10.408495 0.237517 SUCCESS  87
101100000   27   22   22   30   21   24   19   31  5.680635 0.682955 SUCCESS  88
101100100   23   25   31   24   29   27   24   24  3.148562 0.924691 SUCCESS  89
101101000   27   32   26   25   16   29   22   25  7.003270 0.536280 SUCCESS  90
101101100   25   26   30   24   25   37   22   33 11.581523 0.170874 SUCCESS  91
101110000   27   27   27   32   32   26   24   23  5.954694 0.652307 SUCCESS  92
101110100   28   19   28   20   19   20   18   24  6.948988 0.542146 SUCCESS  93
101111000   25   28   18   37   27   31   15   25 14.917901 0.060762 SUCCESS  94
101111100   28   23   32   31   25   21   24   25  5.453576 0.708178 SUCCESS  95
110000000   24   27   22   24   22   32   19   19  5.705128 0.680223 SUCCESS  96
110000010   23   21   26   29   30   28   25   30  4.801526 0.778563 SUCCESS  97
110000100   20   25   21   28   25   32   16   14 11.906555 0.155422 SUCCESS  98
110001000   18   28   19   28   27   24   24   22  4.612199 0.798106 SUCCESS  99
110001010   23   16   20   35   22   31   23   25 10.840767 0.210886 SUCCESS 100
110010000   23   25   28   21   28   18   35   30  9.512174 0.300946 SUCCESS 101
110010010   26   19   31   27   36   30   16   26 13.605195 0.092654 SUCCESS 102
110010100   28   25   24   17   36   16   22   15 15.567303 0.049009 SUCCESS 103
110011000   25   18   21   25   22   23   25   25  2.611696 0.956319 SUCCESS 104
110011010   27   28   23   23   28   24   31   25  3.419974 0.905311 SUCCESS 105
110100000   38   17   28   14   21   21   29   23 17.246084 0.027646 SUCCESS 106
110100010   23   29   23   25   11   24   20   19 10.744780 0.216584 SUCCESS 107
110100100   24   26   35   21   27   19   21   40 17.689610 0.023678 SUCCESS 108
110101000   16   25   22   20   18   22   22   17  8.607909 0.376443 SUCCESS 109
110101010   16   23   19   27   25   22   28   20  6.220810 0.622513 SUCCESS 110
110101100   26   21   30   30   24   18   27   27  5.571408 0.695116 SUCCESS 111
110110000   30   22   16   33   25   27   27   30  9.614119 0.293160 SUCCESS 112
110110010   22   26   28   21   24   19   23   28  3.265071 0.916639 SUCCESS 113
110110100   20   32   24   25   25   21   18   29  6.426024 0.599624 SUCCESS 114
110111000   26   32   30   34   28   27   25   17 10.962572 0.203829 SUCCESS 115
110111010   34   21   19   20   20   21   21   17 10.566708 0.227479 SUCCESS 116
110111100   21   33   18   32   38   27   22   21 16.664204 0.033802 SUCCESS 117
111000000   23   27   28   23   22   33   20   19  6.434630 0.598667 SUCCESS 118
111000010   25   31   22   37   24   26   19   17 12.502337 0.130159 SUCCESS 119
111000100   32   26   24   30   30   21   27   22  6.241994 0.620145 SUCCESS 120
111000110   31   27   24   29   27   28   29   25  4.785638 0.780222 SUCCESS 121
111001000   26   28   29   24   24   28   33   27  5.539633 0.698645 SUCCESS 122
111001010   27   20   18   15   27   22   25   26  7.237611 0.511227 SUCCESS 123
111001100   26   18   23   21   24   29   33   28  7.003270 0.536280 SUCCESS 124
111010000   37   19   21   17   26   23   27   21 11.738412 0.163262 SUCCESS 125
111010010   22   24   22   21   21   26   22   42 14.951000 0.060105 SUCCESS 126
111010100   10   24   29   25   11   24   21   26 17.912698 0.021891 SUCCESS 127
111010110   25   26   31   37   18   14   26   29 16.019435 0.042103 SUCCESS 128
111011000   31   19   20   29   24   21   27   34  9.486357 0.302941 SUCCESS 129
111011010   19   33   29   21   25   28   14   22 11.145278 0.193603 SUCCESS 130
111011100   21   30   28   21   29   31   29   22  6.741788 0.564731 SUCCESS 131
111100000   23   20   25   20   20   35   22   22  7.806252 0.452621 SUCCESS 132
111100010   25   25   20   36   21   23   24   21  7.620898 0.471349 SUCCESS 133
111100100   22   28   22   22   29   27   20   22  3.527877 0.897015 SUCCESS 134
111100110   26   32   24   23   30   27   28   27  5.098755 0.746971 SUCCESS 135
111101000   33   21   26   16   24   23   21   26  7.408402 0.493277 SUCCESS 136
111101010   18   29   31   23   19   15   21   27 10.313831 0.243686 SUCCESS 137
111101100   31   14   22   21   26   16   31   26 12.212389 0.141976 SUCCESS 138
111101110   34   27   24   22   24   23   32   17  9.299678 0.317650 SUCCESS 139
111110000   33   21   22   31   21   35   29   15 15.604374 0.048406 SUCCESS 140
111110010   27   22   22   25   26   29   30   23  3.207478 0.920670 SUCCESS 141
111110100   25   26   20   21   22   22   21   36  8.112087 0.422599 SUCCESS 142
111110110   26   22   22   21   27   19   25   26  2.730853 0.950097 SUCCESS 143
111111000   32   26   15   27   23   29   34   16 14.459811 0.070540 SUCCESS 144
111111010   27   29   27   25   24   23   26   33  4.818737 0.776762 SUCCESS 145
111111100   31   25   16   19   26   23   31   19  9.357271 0.313059 SUCCESS 146
111111110   31   30   22   24   28   27   32   18  8.445062 0.391245 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   24   34   29   24   28   22   23   21  6.181754 0.626881 SUCCESS   0
000000011   30   28   27   26   25   22   27   24  2.826840 0.944750 SUCCESS   1
000000101   27   25   20   26   25   29   19   15  7.119779 0.523766 SUCCESS   2
000000111   34   28   29   22   25   21   28   26  6.759000 0.562844 SUCCESS   3
000001001   27   29   23   24   21   35   22   24  6.774887 0.561104 SUCCESS   4
000001011   30   28   15   31   24   25   20   25  8.324582 0.402423 SUCCESS   5
000001101   25   22   19   29   28   21   24   32  5.884525 0.660165 SUCCESS   6
000001111   27   20   32   23   16   15   29   26 11.373661 0.181412 SUCCESS   7
000010001   33   19   22   26   26   20   35   21 10.901008 0.207372 SUCCESS   8
000010011   30   22   25   23   25   28   19   25  3.486172 0.900260 SUCCESS   9
000010101   20   31   23   29   18   33   18   20 11.069150 0.197812 SUCCESS  10
000010111   22   23   12   27   25   30   19   31 11.551734 0.172353 SUCCESS  11
000011001   25   20   25   26   21   20   22   31  4.357999 0.823466 SUCCESS  12
000011011   21   25   27   19   25   31   22   29  5.028585 0.754517 SUCCESS  13
000011101   29   26   24   27   26   39   30   26 11.878752 0.156696 SUCCESS  14
000011111   16   22   34   23   21   19   31   30 12.120374 0.145913 SUCCESS  15
000100011   25   30   26   24   23   19   37   21  9.994757 0.265394 SUCCESS  16
000100101   24   26   23   20   22   24   21   22  2.001351 0.980970 SUCCESS  17
000100111   28   25   32   23   20   23   19   26  5.341701 0.720508 SUCCESS  18
000101001   22   26   31   22   26   22   17   28  5.663423 0.684875 SUCCESS  19
000101011   25   33   16   29   33   36   17   22 18.435000 0.018191 SUCCESS  20
000101101   33   27   32   19   19   22   36   28 14.834491 0.062445 SUCCESS  21
000101111   25   25   10   26   31   24   26   32 13.332459 0.100911 SUCCESS  22
000110011   21   18   27   26   17   18   19   28  8.456978 0.390150 SUCCESS  23
000110101   23   20   19   33   25   25   20   31  7.968437 0.436559 SUCCESS  24
000110111   23   22   21   22   28   27   30   26  3.333916 0.911690 SUCCESS  25
000111001   22   27   25   21   22   21   14   22  6.592843 0.581129 SUCCESS  26
000111011   19   29   26   25   15   30   30   28  9.206339 0.325190 SUCCESS  27
000111101   28   15   15   23   21   24   27   23  8.982590 0.343767 SUCCESS  28
000111111   29   23   30   18   24   21   36   15 13.984509 0.082170 SUCCESS  29
001000011   26   14   27   26   27   28   19   26  7.264752 0.508356 SUCCESS  30
001000101   21   33   21   21   30   27   31   26  8.173651 0.416694 SUCCESS  31
001000111   25   25   23   29   22   17   28   23  4.205744 0.838100 SUCCESS  32
001001011   20   25   32   16   19   24   23   16 10.583919 0.226407 SUCCESS  33
001001101   21   25   32   19   28   18   28   23  7.103891 0.525466 SUCCESS  34
001001111   32   30   18   16   23   22   26   17 11.254505 0.187691 SUCCESS  35
001010011   25   26   22   29   27   22   17   25  4.129616 0.845244 SUCCESS  36
001010101   18   26   22   32   21   21   21   27  6.289656 0.614821 SUCCESS  37
001010111   31   34   17   30   35   30   22   26 15.844011 0.044668 SUCCESS  38
001011011   29   29   27   17   21   26   32   32  9.894136 0.272535 SUCCESS  39
001011101   21   25   24   21   17   19   27   18  6.575632 0.583031 SUCCESS  40
001011111   29   28   14   28   30   32   25   26 10.478664 0.233023 SUCCESS  41
001100101   24   20   22   26   31   24   20   16  6.839761 0.554016 SUCCESS  42
001100111   19   21   36   31   23   20   11   32 20.228965 0.009504 FAILURE  43
001101011   27   23   19   28   20   26   21   22  3.815176 0.873402 SUCCESS  44
001101101   23   25   38   24   25   17   25   21 10.781851 0.214369 SUCCESS  45
001101111   24   17   18   20   26   24   23   26  5.186798 0.737437 SUCCESS  46
001110101   26   22   24   27   29   30   25   26  2.996307 0.934589 SUCCESS  47
001110111   19   22   23   24   17   23   22   27  4.500325 0.809401 SUCCESS  48
001111011   26   23   18   21   22   24   29   15  7.305133 0.504097 SUCCESS  49
001111101   17   25   24   29   27   18   19   27  6.780845 0.560452 SUCCESS  50
001111111   20   25   34   15   21   25   31   20 11.653679 0.167338 SUCCESS  51
010000011   23   19   27   32   19   24   24   18  7.035045 0.532856 SUCCESS  52
010000111   23   18   26   26   27   33   27   27  6.029498 0.643928 SUCCESS  53
010001011   27   28   27   17   28   21   37   23 11.291576 0.185719 SUCCESS  54
010001111   28   20   13   29   24   15   29   26 12.525506 0.129252 SUCCESS  55
010010011   19   24   25   20   28   21   32   26  5.672029 0.683915 SUCCESS  56
010010111   27   33   26   24   25   27   30   17  7.487178 0.485093 SUCCESS  57
010011011   28   25   27   24   18   17   20   29  6.628590 0.577182 SUCCESS  58
010011111   25   22   15   17   21   24   22   26  7.168765 0.518539 SUCCESS  59
010100011   29   22   17   27   35   21   28   20 10.366790 0.240220 SUCCESS  60
010100111   17   28   16   23   26   21   21   21  7.516305 0.482084 SUCCESS  61
010101011   22   22   28   35   23   20   22   28  7.494459 0.484340 SUCCESS  62
010101111   31   30   21   21   26   31   21   23  6.681548 0.571348 SUCCESS  63
010110011   17   27   21   19   25   27   25   16  7.635461 0.469864 SUCCESS  64
010110111   29   25   31   18   17   24   25   26  6.943030 0.542792 SUCCESS  65
010111011   17   26   19   31   23   21   23   20  6.983411 0.538424 SUCCESS  66
010111111   23   24   18   24   29   27   18   18  6.483616 0.593225 SUCCESS  67
011000111   25   39   24   22   23   18   28   26 11.774159 0.161568 SUCCESS  68
011001111   13   25   38   32   18   22   22   27 18.314519 0.018988 SUCCESS  69
011010111   22   22   23   30   26   22   26   20  3.180337 0.922536 SUCCESS  70
011011111   35   20   27   19   21   22   17   21 10.644159 0.222688 SUCCESS  71
011101111   19   21   25   34   15   28   25   25  9.967616 0.267306 SUCCESS  72
011111111   21   19   27   20   28   20   22   17  6.762310 0.562481 SUCCESS  73
100000000   24   34   29   24   28   22   23   21  6.181754 0.626881 SUCCESS  74
100010000   19   16   32   31   26   15   28   26 13.026625 0.110937 SUCCESS  75
100100000   29   25   23   31   22   27   22   27  3.902557 0.865806 SUCCESS  76
100101000   30   23   24   26   30   16   18   33 10.714329 0.218417 SUCCESS  77
100110000   24   22   26   28   28   20   23   22  2.604415 0.956684 SUCCESS  78
100111000   29   19   24   38   27   27   18   19 13.519138 0.095192 SUCCESS  79
101000000   32   28   29   27   34   23   22   20  9.233480 0.322984 SUCCESS  80
101000100   27   23   23   18   28   13   28   21  9.279819 0.319244 SUCCESS  81
