		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001100101  239  228  247  235  260  233  262  218  7.438005 0.490194 SUCCESS  42
001100111  253  257  246  248  275  250  256  286 13.325918 0.101117 SUCCESS  43
001101011  235  248  255  243  225  251  221  259  5.875733 0.661149 SUCCESS  44
001101101  246  228  230  249  232  250  255  241  3.373979 0.908747 SUCCESS  45
001101111  243  230  227  268  245  264  267  249  8.502469 0.385986 SUCCESS  46
001110101  252  245  242  252  231  234  229  250  2.827448 0.944715 SUCCESS  47
001110111  229  240  261  235  243  253  250  252  3.348559 0.910620 SUCCESS  48
001111011  242  217  244  248  242  218  242  260  7.197574 0.515474 SUCCESS  49
001111101  251  247  230  257  283  236  260  256 10.130409 0.255992 SUCCESS  50
001111111  222  226  245  264  240  252  259  263  7.924163 0.440913 SUCCESS  51
010000011  257  260  258  222  232  217  256  208 14.525955 0.069045 SUCCESS  52
010000111  230  226  223  248  234  241  267  258  7.699619 0.463348 SUCCESS  53
010001011  258  235  251  265  235  246  243  239  3.699143 0.883197 SUCCESS  54
010001111  234  248  275  254  252  243  258  262  7.387165 0.495494 SUCCESS  55
010010011  274  248  258  254  247  244  239  232  5.842898 0.664824 SUCCESS  56
010010111  247  240  245  252  249  234  257  241  1.651772 0.989892 SUCCESS  57
010011011  229  255  221  230  230  254  244  267  8.056559 0.427965 SUCCESS  58
010011111  257  251  247  239  230  230  252  236  3.281831 0.915447 SUCCESS  59
010100011  266  255  273  257  249  243  267  237  9.301081 0.317537 SUCCESS  60
010100111  233  238  232  245  255  230  228  248  3.820947 0.872906 SUCCESS  61
010101011  231  267  252  250  272  246  212  234 11.469197 0.176504 SUCCESS  62
010101111  219  244  243  259  249  235  253  250  4.550714 0.804338 SUCCESS  63
010110011  214  232  232  264  222  248  223  268 13.207291 0.104914 SUCCESS  64
010110111  245  261  253  234  238  247  230  233  3.541327 0.895959 SUCCESS  65
010111011  265  260  262  221  234  257  220  264 11.809190 0.159923 SUCCESS  66
010111111  252  245  265  258  248  237  235  241  3.600641 0.891240 SUCCESS  67
011000111  242  247  221  258  256  245  281  256 10.094398 0.258463 SUCCESS  68
011001111  217  244  209  254  231  265  242  271 14.412624 0.071625 SUCCESS  69
011010111  243  246  238  248  214  236  224  249  6.183950 0.626635 SUCCESS  70
011011111  239  221  253  251  233  251  247  230  4.515761 0.807854 SUCCESS  71
011101111  240  236  264  234  231  244  256  257  4.489282 0.810504 SUCCESS  72
011111111  249  236  228  253  239  249  230  244  2.872992 0.942073 SUCCESS  73
100000000  240  227  246  230  255  284  246  264 11.100607 0.196064 SUCCESS  74
100010000  244  240  216  233  249  255  212  258  9.737458 0.283939 SUCCESS  75
100100000  225  256  269  220  268  228  236  242 11.049767 0.198895 SUCCESS  76
100101000  245  237  250  218  251  245  246  227  4.717003 0.787351 SUCCESS  77
100110000  236  237  260  262  234  233  263  233  5.908567 0.657473 SUCCESS  78
100111000  254  258  273  233  254  237  263  254  7.836252 0.449627 SUCCESS  79
101000000  242  239  249  224  236  267  249  248  4.607909 0.798543 SUCCESS  80
101000100  226  235  232  230  246  250  224  252  5.352504 0.719321 SUCCESS  81
101001000  232  240  242  258  237  236  219  243  4.704293 0.788663 SUCCESS  82
101001100  249  238  246  219  241  242  267  244  5.226463 0.733120 SUCCESS  83
101010000  214  264  258  260  235  251  216  199 19.933006 0.010593 SUCCESS  84
101010100  242  272  251  246  236  226  250  235  5.696733 0.681160 SUCCESS  85
101011000  232  235  238  227  253  252  256  258  4.386543 0.820674 SUCCESS  86
101011100  245  224  244  255  237  248  218  223  7.281248 0.506614 SUCCESS  87
101100000  226  267  254  231  250  217  247  253  8.383842 0.396901 SUCCESS  88
101100100  239  270  243  253  260  226  259  239  6.795090 0.558894 SUCCESS  89
101101000  259  270  254  269  232  264  248  274 12.949914 0.113585 SUCCESS  90
101101100  241  230  241  238  272  246  249  239  4.605791 0.798758 SUCCESS  91
101110000  225  221  241  242  240  264  260  245  6.692351 0.570160 SUCCESS  92
101110100  251  245  227  235  237  232  272  238  6.087566 0.637424 SUCCESS  93
101111000  256  240  240  249  275  252  237  251  5.559042 0.696490 SUCCESS  94
101111100  247  244  244  261  222  243  242  247  3.375038 0.908669 SUCCESS  95
110000000  242  247  254  238  226  242  251  241  2.278799 0.971249 SUCCESS  96
110000010  226  245  251  222  255  224  232  249  6.609736 0.579263 SUCCESS  97
110000100  249  241  240  214  258  247  243  252  5.177741 0.738421 SUCCESS  98
110001000  224  235  217  229  262  248  227  238  8.973798 0.344511 SUCCESS  99
110001010  242  256  237  241  250  239  245  240  1.205862 0.996584 SUCCESS 100
110010000  243  275  247  231  242  237  247  273  8.610504 0.376210 SUCCESS 101
110010010  236  264  245  278  242  239  232  241  7.612768 0.472180 SUCCESS 102
110010100  234  255  250  259  268  237  234  212  9.455719 0.305321 SUCCESS 103
110011000  241  245  250  267  256  257  238  239  3.977704 0.859129 SUCCESS 104
110011010  233  262  266  271  245  241  231  246  7.754696 0.457792 SUCCESS 105
110100000  270  244  234  216  240  241  247  229  7.739868 0.459284 SUCCESS 106
110100010  254  244  231  252  235  257  237  255  3.176973 0.922765 SUCCESS 107
110100100  239  238  259  250  262  227  267  254  6.580079 0.582540 SUCCESS 108
110101000  231  272  277  272  248  246  248  246 12.049621 0.149004 SUCCESS 109
110101010  229  260  246  253  254  206  220  234 11.856853 0.157706 SUCCESS 110
110101100  235  228  243  239  263  245  250  262  4.583548 0.801017 SUCCESS 111
110110000  234  248  242  240  238  244  235  229  2.070143 0.978786 SUCCESS 112
110110010  246  255  244  231  234  242  245  238  1.861487 0.984968 SUCCESS 113
110110100  293  281  250  259  221  263  219  288 31.570081 0.000111 FAILURE 114
110111000  235  221  229  250  225  247  233  235  6.195601 0.625332 SUCCESS 115
110111010  242  253  238  220  246  225  247  243  4.582489 0.801125 SUCCESS 116
110111100  257  243  239  267  246  256  251  244  3.848486 0.870528 SUCCESS 117
111000000  243  252  241  232  230  249  235  239  2.342349 0.968677 SUCCESS 118
111000010  253  261  251  217  244  253  239  229  6.271861 0.616808 SUCCESS 119
111000100  234  215  251  244  275  257  228  243 10.076392 0.259705 SUCCESS 120
111000110  257  276  229  219  230  227  245  244 10.741549 0.216778 SUCCESS 121
111001000  249  237  247  220  224  249  241  257  5.376865 0.716641 SUCCESS 122
111001010  225  248  267  273  270  237  249  239 10.626100 0.223798 SUCCESS 123
111001100  243  234  235  269  273  260  257  246  8.731249 0.365472 SUCCESS 124
111010000  271  226  222  232  254  235  244  224  9.630482 0.291925 SUCCESS 125
111010010  218  228  251  226  241  244  274  262 10.761673 0.215572 SUCCESS 126
111010100  225  272  266  273  231  243  222  250 13.356634 0.100154 SUCCESS 127
111010110  258  224  225  220  236  248  259  271 10.887714 0.208143 SUCCESS 128
111011000  244  263  260  231  242  229  234  225  6.279276 0.615980 SUCCESS 129
111011010  270  289  241  264  230  224  224  250 17.506453 0.025247 SUCCESS 130
111011100  247  221  224  247  243  237  248  239  4.446915 0.814720 SUCCESS 131
111100000  253  229  249  222  223  238  247  255  6.063205 0.640152 SUCCESS 132
111100010  235  224  267  267  256  255  244  255  8.102103 0.423561 SUCCESS 133
111100100  237  249  241  249  237  245  265  255  3.023394 0.932881 SUCCESS 134
111100110  259  255  240  255  275  254  253  235  7.149911 0.520548 SUCCESS 135
111101000  215  234  249  236  246  233  236  244  5.227522 0.733004 SUCCESS 136
111101010  236  259  245  271  244  237  239  241  4.648157 0.794434 SUCCESS 137
111101100  248  213  251  225  254  221  257  242  9.318028 0.316182 SUCCESS 138
111101110  235  230  236  271  240  228  257  247  6.448742 0.597099 SUCCESS 139
111110000  271  250  223  223  222  240  265  243 10.985158 0.202542 SUCCESS 140
111110010  213  227  260  266  248  245  263  263 11.527451 0.173566 SUCCESS 141
111110100  215  245  245  237  256  238  234  274  8.787385 0.360548 SUCCESS 142
111110110  259  227  224  246  237  227  263  244  6.877705 0.549883 SUCCESS 143
111111000  255  237  229  233  242  226  271  233  7.204988 0.514686 SUCCESS 144
111111010  199  245  264  246  240  260  260  287 20.314306 0.009210 FAILURE 145
111111100  239  239  262  238  272  245  266  234  7.492023 0.484592 SUCCESS 146
111111110  249  236  228  253  239  249  230  244  2.872992 0.942073 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  235  261  223  221  259  240  239  257  7.538626 0.479783 SUCCESS   0
000000011  254  254  236  240  245  260  243  268  4.669341 0.792262 SUCCESS   1
000000101  223  245  228  244  248  232  233  227  5.448888 0.708696 SUCCESS   2
000000111  242  234  234  232  249  275  229  253  6.952906 0.541722 SUCCESS   3
000001001  225  273  260  211  233  269  268  235 16.712077 0.033251 SUCCESS   4
000001011  238  258  209  248  254  233  238  227  8.604149 0.376781 SUCCESS   5
000001101  239  253  259  243  233  248  240  273  5.580225 0.694136 SUCCESS   6
000001111  267  247  241  221  268  259  255  282 14.489943 0.069856 SUCCESS   7
000010001  250  227  263  244  223  239  238  248  5.122664 0.744389 SUCCESS   8
000010011  228  228  237  237  234  248  268  242  5.565397 0.695784 SUCCESS   9
000010101  281  261  267  217  252  232  253  226 14.912551 0.060868 SUCCESS  10
000010111  240  237  215  237  244  252  228  238  5.619414 0.689777 SUCCESS  11
000011001  259  257  258  247  253  266  254  252  5.527267 0.700017 SUCCESS  12
000011011  230  244  264  239  246  238  235  255  3.657836 0.886601 SUCCESS  13
000011101  267  255  263  252  249  277  259  240 10.179131 0.252678 SUCCESS  14
000011111  261  218  268  226  238  245  255  262  9.921753 0.270561 SUCCESS  15
000100011  254  228  258  241  228  249  262  235  5.280480 0.727220 SUCCESS  16
000100101  242  244  277  238  260  265  247  232  8.328765 0.402032 SUCCESS  17
000100111  229  220  228  248  220  252  261  240  8.607326 0.376496 SUCCESS  18
000101001  214  224  263  272  256  237  236  236 11.733989 0.163473 SUCCESS  19
000101011  245  286  258  236  232  225  234  221 13.400060 0.098806 SUCCESS  20
000101101  239  256  230  272  240  245  254  268  7.749400 0.458325 SUCCESS  21
000101111  253  253  236  239  235  241  244  256  2.050019 0.979440 SUCCESS  22
000110011  249  245  241  255  256  250  232  249  2.113569 0.977331 SUCCESS  23
000110101  250  233  236  254  230  206  230  261 10.418503 0.236872 SUCCESS  24
000110111  253  264  253  228  246  249  245  258  4.377010 0.821608 SUCCESS  25
000111001  248  232  231  217  234  242  241  250  5.174564 0.738766 SUCCESS  26
000111011  253  257  250  247  249  262  266  244  4.698997 0.789210 SUCCESS  27
000111101  239  254  228  247  277  239  220  282 14.894545 0.061229 SUCCESS  28
000111111  250  223  269  227  241  235  258  237  7.325733 0.501931 SUCCESS  29
001000011  226  257  256  236  239  224  263  259  7.245236 0.510420 SUCCESS  30
001000101  240  244  271  276  233  238  229  257  9.791476 0.279968 SUCCESS  31
001000111  242  242  256  259  236  257  258  245  3.373979 0.908747 SUCCESS  32
001001011  231  244  283  246  239  267  249  240  9.648488 0.290569 SUCCESS  33
001001101  223  231  247  257  224  252  232  252  6.222081 0.622371 SUCCESS  34
001001111  245  236  244  234  259  252  277  220  8.962147 0.345499 SUCCESS  35
001010011  211  217  256  264  255  257  240  234 11.746699 0.162868 SUCCESS  36
001010101  253  242  226  222  251  261  248  241  5.330261 0.721764 SUCCESS  37
001010111  226  291  263  245  236  243  274  256 16.877307 0.031412 SUCCESS  38
001011011  252  241  226  260  249  266  253  264  6.898889 0.547580 SUCCESS  39
001011101  268  216  222  241  255  263  247  229 10.896187 0.207651 SUCCESS  40
001011111  249  254  228  241  245  241  252  254  2.377302 0.967207 SUCCESS  41
001100101  234  240  234  250  233  259  285  218 12.518832 0.129513 SUCCESS  42
001100111  234  235  247  235  255  243  231  223  4.301810 0.828918 SUCCESS  43
001101011  252  226  242  250  223  215  248  255  7.869086 0.446362 SUCCESS  44
001101101  235  237  253  243  221  272  191  246 18.436402 0.018182 SUCCESS  45
001101111  260  267  234  258  247  226  241  281 11.763646 0.162065 SUCCESS  46
001110101  258  252  254  256  229  256  222  218  8.621095 0.375260 SUCCESS  47
001110111  229  223  228  254  255  255  258  250  6.338589 0.609362 SUCCESS  48
001111011  226  248  229  247  277  240  219  255 10.286107 0.245516 SUCCESS  49
001111101  263  238  267  242  278  240  262  248 10.255391 0.247556 SUCCESS  50
001111111  246  207  243  235  231  234  253  232  8.333002 0.401636 SUCCESS  51
010000011  252  250  248  240  259  243  242  227  2.749070 0.949105 SUCCESS  52
010000111  228  241  274  237  244  222  261  241  8.461161 0.389766 SUCCESS  53
010001011  255  244  251  251  251  255  244  273  5.135374 0.743014 SUCCESS  54
010001111  246  245  238  268  246  233  251  235  3.684315 0.884424 SUCCESS  55
010010011  238  261  215  207  253  255  249  223 13.624603 0.092090 SUCCESS  56
010010111  250  243  239  225  239  260  240  234  3.497901 0.899352 SUCCESS  57
010011011  238  251  241  262  226  247  211  237  8.044908 0.429096 SUCCESS  58
010011111  252  229  240  239  266  235  272  248  7.150971 0.520435 SUCCESS  59
010100011  247  245  243  246  258  262  228  239  3.440706 0.903742 SUCCESS  60
010100111  234  206  263  238  260  240  234  234 10.269160 0.246640 SUCCESS  61
010101011  241  230  243  205  242  244  254  263  9.319087 0.316097 SUCCESS  62
010101111  225  275  249  248  224  230  271  260 12.441513 0.132565 SUCCESS  63
010110011  238  236  235  227  231  212  234  248  7.633951 0.470018 SUCCESS  64
010110111  244  224  240  247  261  227  247  255  4.808092 0.777877 SUCCESS  65
010111011  255  251  223  235  238  260  254  238  4.743482 0.784608 SUCCESS  66
010111111  251  257  240  241  241  238  240  245  1.291655 0.995651 SUCCESS  67
011000111  257  256  224  234  236  232  258  254  5.581284 0.694019 SUCCESS  68
011001111  239  236  260  234  260  237  232  221  6.064265 0.640033 SUCCESS  69
011010111  233  248  236  260  238  224  248  240  3.945929 0.861969 SUCCESS  70
011011111  276  250  238  251  227  208  228  240 12.755027 0.120561 SUCCESS  71
011101111  243  240  236  245  258  258  236  239  2.382598 0.966981 SUCCESS  72
011111111  252  221  250  253  226  222  249  231  7.304550 0.504159 SUCCESS  73
100000000  235  261  223  221  259  240  239  257  7.538626 0.479783 SUCCESS  74
100010000  214  238  226  245  246  227  266  276 12.988044 0.112262 SUCCESS  75
100100000  255  232  271  248  247  252  234  248  5.043227 0.752946 SUCCESS  76
100101000  229  244  237  229  264  248  236  219  6.844871 0.553459 SUCCESS  77
100110000  247  242  274  228  242  245  259  296 17.297797 0.027153 SUCCESS  78
100111000  260  218  226  258  233  271  217  252 13.131031 0.107420 SUCCESS  79
101000000  236  234  247  229  259  260  238  227  5.124783 0.744160 SUCCESS  80
101000100  262  237  251  248  240  251  260  269  5.794177 0.670275 SUCCESS  81
